epoch,train_loss,val_loss
0,1.311458021402359,2.153050422668457
1,1.003232588370641,1.7476025521755219
2,0.8563026090463003,1.107586145401001
3,0.781509796778361,0.8714676052331924
4,0.7121923118829727,0.8015312105417252
5,0.6751423180103302,0.652019590139389
6,0.6526403029759725,0.6544254720211029
7,0.6331165085236231,0.6199686080217361
8,0.6090967853864034,0.6092958450317383
9,0.5899250755707423,0.5869486182928085
10,0.5745698660612106,0.8045742213726044
11,0.5748093326886495,0.59234619140625
12,0.5804632951815923,0.688179537653923
13,0.560623308022817,0.5216798484325409
14,0.5539792130390803,0.646050363779068
15,0.5325649132331213,0.5061718076467514
16,0.525363157192866,0.5772793591022491
17,0.5110960776607195,0.5067627355456352
18,0.49985159933567047,0.5479199886322021
19,0.487559253970782,0.49577392637729645
20,0.4830893501639366,0.5040457919239998
21,0.4792203853527705,0.484560564160347
22,0.49881787598133087,0.5890555530786514
23,0.48020054896672565,0.5156501531600952
24,0.469095341861248,0.4833817556500435
25,0.4629729340473811,0.46290840208530426
26,0.45835960159699124,0.45726293325424194
27,0.4459665045142174,0.43742671608924866
28,0.4366510982314746,0.4632423520088196
29,0.43394045283397037,0.43411142379045486
30,0.41877740373214084,0.44228094071149826
31,0.41436414917310077,0.44189658761024475
32,0.41125229249397915,0.4221409112215042
33,0.40813956409692764,0.5783288180828094
34,0.4077694813410441,0.4100661873817444
35,0.408086655040582,0.41018518805503845
36,0.41187793016433716,0.6187823265790939
37,0.4044659162561099,0.4025995805859566
38,0.3867892771959305,0.4036610573530197
39,0.3773671935002009,0.38505276292562485
40,0.3697727049390475,0.3755646422505379
41,0.364033006131649,0.38229820132255554
42,0.36319085707267124,0.41891784220933914
43,0.36861833184957504,0.41684796661138535
44,0.3583862632513046,0.35700370371341705
45,0.35100602606932324,0.3669372871518135
46,0.34725625067949295,0.37118246406316757
47,0.3422425041596095,0.38576388359069824
48,0.344157412648201,0.43165335804224014
49,0.33967941254377365,0.3744897171854973
50,0.33538168917099637,0.40020566433668137
51,0.32727960745493573,0.34618181735277176
52,0.32061223685741425,0.3810984492301941
53,0.3184888909260432,0.41334163397550583
54,0.31197140117486316,0.38479672372341156
55,0.3110777984062831,0.39376285672187805
56,0.3051457752784093,0.37272142618894577
57,0.29894699652989704,0.35643836110830307
58,0.29582909246285755,0.36094922572374344
59,0.29805835088094074,0.39364930987358093
